id,price_doc
31747,5336469.89509122
31748,16555051.8203378
31749,5710288.41397875
31750,8297090.2360967
31751,6923802.97191089
31752,3988412.28753153
31753,3382085.07066435
31754,7237526.98805248
31755,8828905.42762466
31756,2410531.59871208
31757,6271142.23834138
31758,4803246.54171837
31759,6371654.23644696
31760,5854636.25519631
31761,14505519.0121469
31762,2762552.50442109
31763,11624917.5042199
31764,5420140.06870081
31765,3742302.70841867
31766,7875840.60868776
31767,3616980.921415
31768,7247155.11546836
31769,9989778.3079261
31770,4099018.17683348
31771,3489171.13855726
31772,7932912.08554069
31773,5403299.6766283
31774,6007661.26732733
31775,9981702.68124202
31776,2281148.69153386
31777,4195763.42994858
31778,10507086.394665
31779,8520623.40511501
31780,7075501.94074803
31781,7277157.34742976
31782,6492870.23992593
31783,3378754.86419678
31784,4768376.92090481
31785,6581063.25595878
31786,5104104.05642695
31787,7029537.93101205
31788,5251801.94181993
31789,5508871.94543305
31790,3451215.60412768
31791,8649712.57853933
31792,6877551.8786001
31793,7882287.67357758
31794,5917516.97568083
31795,5292522.9189809
31796,4874180.25145721
31797,13572202.424419
31798,7743960.19375938
31799,5089487.98840391
31800,5606681.33783849
31801,3037518.5986715
31802,6297812.586473
31803,7907495.26705216
31804,4891307.01799948
31805,2931414.52688642
31806,6824778.78741526
31807,6843229.57869904
31808,7384857.84428695
31809,5567906.29321669
31810,4120111.19628926
31811,7507557.70586059
31812,6042470.14391714
31813,6440609.96896954
31814,5976921.98723788
31815,5827430.25417642
31816,4789820.88616812
31817,2846008.11624009
31818,6505272.43089412
31819,6074340.11915787
31820,10859014.4537592
31821,10724461.1497615
31822,4914419.13600905
31823,4318860.84755614
31824,3904616.86588944
31825,5239225.63084584
31826,5381320.62508509
31827,6972559.10753359
31828,5510963.30322319
31829,8822786.28089041
31830,5946935.46162585
31831,3234488.89445112
31832,10770707.707599
31833,7921133.92055824
31834,6983626.08524279
31835,4873134.47782914
31836,7767569.72308463
31837,3534093.40103064
31838,7154237.40361796
31839,5183137.33800678
31840,8782750.71325574
31841,5359543.42445186
31842,6370791.43414819
31843,3353525.99983489
31844,6548851.33934393
31845,8095842.22027134
31846,5093867.92284334
31847,4927550.19157149
31848,5811258.26361876
31849,8436073.1544363
31850,6801757.67124113
31851,12626938.6239722
31852,7936150.74428019
31853,9395614.55290588
31854,6714172.72262978
31855,4397902.41514305
31856,5722434.45843927
31857,8749511.25421143
31858,10779216.0740026
31859,26560263.3140566
31860,6207184.84054212
31861,12806545.8595366
31862,7470939.18188005
31863,9874787.52054234
31864,3257007.75012014
31865,5118474.09084702
31866,3232031.36252654
31867,7280093.57613572
31868,4725375.48069341
31869,9045692.78380369
31870,3736105.03025791
31871,5085422.20015384
31872,9915403.01674538
31873,6704178.47146754
31874,5260754.76226708
31875,5756748.99513407
31876,5305839.39545592
31877,20792231.2802068
31878,3899139.37534767
31879,8545370.13595077
31880,8707491.03466812
31881,4935192.44011566
31882,14156991.406836
31883,5261236.42089024
31884,5640296.38289776
31885,5741632.76809259
31886,7310127.59582858
31887,8379951.83564926
31888,4117503.00338106
31889,11602389.6512039
31890,5161773.2438941
31891,3056371.33071011
31892,3495585.85816057
31893,17457027.6665437
31894,7404497.97400155
31895,3560541.46683216
31896,3682418.41378512
31897,3238940.01955167
31898,3923122.85455598
31899,4469750.27897373
31900,6008727.02154442
31901,7092371.08863553
31902,7031448.79954401
31903,5038696.60776353
31904,4074406.21182651
31905,7284774.55401894
31906,4908643.76177609
31907,3697247.03697664
31908,4097751.8145936
31909,7219396.83107206
31910,4608922.64792938
31911,3542934.82480207
31912,6881035.56067757
31913,7081928.69233346
31914,6534041.35954828
31915,7228056.40799387
31916,3877095.38249897
31917,5504660.11248825
31918,4829589.02224301
31919,6101162.56246732
31920,4063021.62760381
31921,6038414.67059048
31922,5262109.53954874
31923,7689751.31134276
31924,11623720.2361679
31925,6270191.39054342
31926,8527159.13457019
31927,9954134.86649248
31928,7519158.320242
31929,14217741.5887325
31930,7028116.84983749
31931,5421210.16753276
31932,7893827.3994887
31933,7329114.64207005
31934,5262892.45877477
31935,4850017.6245871
31936,4045055.27086191
31937,6308319.94027938
31938,4841172.80210665
31939,5727391.86899973
31940,7480285.69366391
31941,26693222.0506956
31942,5761692.17436769
31943,7563200.96377246
31944,4106119.39057317
31945,6079567.60190228
31946,10868401.0118146
31947,8410640.25283465
31948,6525037.03975416
31949,10615703.3084588
31950,12179045.2008279
31951,5574568.97900869
31952,5446083.38968653
31953,3809262.69365505
31954,9905838.09418791
31955,6457763.49334756
31956,7741648.96583839
31957,4156883.09795068
31958,4570073.6268716
31959,11923314.7474927
31960,6770505.5955034
31961,8380511.27652785
31962,4707787.99334567
31963,6656848.25067952
31964,5266547.62231424
31965,6280802.4050258
31966,13958391.4087238
31967,11928410.0259618
31968,8140886.67006475
31969,24735600.4939751
31970,5614787.82027141
31971,4374594.49615887
31972,4960933.66299934
31973,4593945.49412042
31974,7517545.05677952
31975,4342546.80858973
31976,4112401.38130994
31977,8979339.63574288
31978,5448083.36628523
31979,4975398.80797201
31980,5194310.71655462
31981,5538666.99130411
31982,9026699.62421835
31983,11217722.3073054
31984,7187966.78064601
31985,5131837.13772705
31986,4475572.63557166
31987,6300191.43661159
31988,6889854.3326524
31989,12083852.2380628
31990,3795946.39299051
31991,9206245.33625746
31992,5142958.78373685
31993,10167979.5695479
31994,7341860.7444378
31995,7003381.20741625
31996,11300616.0615029
31997,5610211.43499199
31998,3735054.08473065
31999,5539686.52761293
32000,6725644.12283885
32001,38217974.5992235
32002,16972843.5279804
32003,9161717.06739869
32004,7124225.56808716
32005,5195915.95740677
32006,14499876.0249711
32007,9479370.75129002
32008,6273923.84719194
32009,3524470.6232056
32010,7776782.9945363
32011,5498757.41884213
32012,2214738.38232608
32013,5548844.34477088
32014,5255664.9227243
32015,7373576.94068108
32016,5944899.76296313
32017,9490985.52073814
32018,6983546.16443066
32019,5473215.59580715
32020,5797657.39080341
32021,8123367.22471408
32022,5167240.28021818
32023,4389467.65478989
32024,6074340.11915787
32025,5391527.63299747
32026,4594773.60208899
32027,7057871.89199544
32028,4763122.93119636
32029,16410780.6862132
32030,3607596.88805289
32031,3534538.31854246
32032,7097926.3537031
32033,6741537.70828586
32034,3792993.5425024
32035,6928294.50486324
32036,6597118.47884367
32037,8473493.99102487
32038,6156460.70294216
32039,7429722.08024765
32040,13728966.0167894
32041,3493716.17991511
32042,6694320.39579747
32043,21803998.814255
32044,4619470.50213451
32045,3240494.10638412
32046,7933471.94604
32047,11285796.4862133
32048,10962734.9182847
32049,7754069.76364778
32050,10481025.8033088
32051,7490379.63076953
32052,6771487.10909493
32053,8501167.86698252
32054,6556212.63985998
32055,4908044.59854684
32056,9123840.76738909
32057,5146398.13402368
32058,4873473.74868134
32059,5501243.64843594
32060,5666104.55362457
32061,9095172.03035463
32062,6181086.9170276
32063,6223752.28738954
32064,10132608.6086224
32065,5694180.84456758
32066,6308843.36127157
32067,4302757.6522574
32068,5284785.95380859
32069,3315578.54086419
32070,8963494.27809878
32071,4168936.19461981
32072,3832660.44832726
32073,3475233.39099216
32074,5299321.0064147
32075,12229324.8267273
32076,19119112.738771
32077,7308594.03069547
32078,3715259.11583329
32079,3944213.39529241
32080,5238476.20706874
32081,27811301.588463
32082,4990401.06472125
32083,3833899.73120052
32084,6178157.92305648
32085,8843728.46345734
32086,8081193.69379237
32087,5460062.20890956
32088,25689723.3402744
32089,7046754.45947904
32090,13941522.2982323
32091,7092283.15961025
32092,5668606.98181368
32093,5527385.39793959
32094,7774046.7804394
32095,6669385.56581391
32096,3736871.15989718
32097,13449615.3018843
32098,6350924.68487531
32099,7530985.1380453
32100,7788495.07230175
32101,5481097.74216192
32102,5065204.72381033
32103,3847345.5042301
32104,5607611.78415176
32105,7019208.12868773
32106,7094684.68999455
32107,5097196.66599839
32108,3567362.95799123
32109,6515212.48077887
32110,3732337.24739076
32111,13558411.705242
32112,17940954.3274534
32113,8218417.49599221
32114,6613900.3528162
32115,7581811.28962721
32116,5682344.0426999
32117,8317141.52719943
32118,7171095.9390528
32119,9071903.92927404
32120,12531758.0348481
32121,3425700.4987744
32122,7681783.90628141
32123,20983824.1180125
32124,8541956.17717815
32125,10837516.0693655
32126,6570834.74387434
32127,7741073.11226291
32128,6818013.18121968
32129,5499444.42898837
32130,3726557.64485165
32131,12309617.3539433
32132,2156442.77752059
32133,3530391.29924075
32134,3944202.11082065
32135,7061911.59491683
32136,11187508.9697405
32137,7673678.39108823
32138,6747487.37203945
32139,6618253.96549195
32140,5607440.65600174
32141,3152705.41116876
32142,4255951.84913774
32143,8079313.44657498
32144,4625501.11990619
32145,18594822.3153896
32146,7453262.01617755
32147,5738632.89658254
32148,5229750.8213532
32149,10236241.4287152
32150,5254487.18920477
32151,9543391.94111484
32152,4889418.17328855
32153,7322009.67576469
32154,4972590.61344675
32155,7155424.67165737
32156,5046198.41805601
32157,14357294.2826218
32158,10297907.7721585
32159,15176564.6341206
32160,5692448.81204421
32161,8255912.08334655
32162,8156553.45683421
32163,8611423.18360602
32164,13734623.3421999
32165,10148410.6019696
32166,9371720.83240083
32167,10983895.0803284
32168,8364159.06264485
32169,4728283.04812239
32170,11892198.9886033
32171,15434242.8885378
32172,7889951.35858799
32173,6063540.09977762
32174,7946443.00950849
32175,18237078.921004
32176,4409031.01548745
32177,9800950.55141887
32178,5910996.81745103
32179,8587467.86986535
32180,6803619.59819061
32181,6133418.14100406
32182,4761946.57702266
32183,5344216.26914965
32184,12692350.962522
32185,6103979.37763481
32186,7726852.79985219
32187,4554154.16898477
32188,6641274.66332981
32189,3944202.11082065
32190,4737197.19545382
32191,4552039.5310252
32192,15642917.3294398
32193,5978455.49413812
32194,3666928.79957294
32195,11822090.4896431
32196,13734728.1294675
32197,12226526.0764835
32198,7127270.01637738
32199,7043516.01457237
32200,9478014.81327034
32201,8414330.72803487
32202,3374526.72041511
32203,3824737.05936863
32204,6785146.18611248
32205,18435974.9704671
32206,7788131.12406076
32207,10184943.9601056
32208,6313610.29490558
32209,4328897.62101336
32210,5603169.49269388
32211,36309046.6468646
32212,5581825.16367859
32213,5897724.93721989
32214,7942374.49378489
32215,6464140.79548069
32216,6373349.80103335
32217,6476920.47636399
32218,5559687.2216768
32219,9721099.76764424
32220,6487875.15009615
32221,7839317.00427362
32222,6436950.23097032
32223,4438490.98393847
32224,5732949.48632012
32225,6529736.91626333
32226,7704873.21020113
32227,19606772.488249
32228,10752090.864137
32229,15392085.7815442
32230,5176952.36273157
32231,16380852.8731438
32232,3687517.60466797
32233,4909051.04728611
32234,11367111.7058412
32235,20951949.6455401
32236,6920541.83147167
32237,30822258.9077397
32238,6304386.648296
32239,14227344.6703033
32240,7058087.28446943
32241,4550789.44743311
32242,4665261.75992398
32243,7074483.10756826
32244,4895357.66678284
32245,7572800.11605006
32246,7787336.43905853
32247,7448273.88026151
32248,8072443.4781168
32249,7247535.25390379
32250,6839556.30685489
32251,4658237.41020512
32252,6238174.2687735
32253,8807284.3784982
32254,27114613.4692659
32255,5821592.27783605
32256,5962342.00209644
32257,3461942.24869525
32258,6485382.13889377
32259,6257491.38181627
32260,8725970.65620708
32261,22007810.9136523
32262,8336867.58628329
32263,5908302.86579338
32264,5203110.94781935
32265,10406525.6063897
32266,12308326.0913183
32267,7048266.69139965
32268,4327564.36627275
32269,6097637.55623116
32270,9802128.33356749
32271,6296563.44925126
32272,3920732.83947297
32273,8809426.45582527
32274,5190017.64961691
32275,5785815.15868014
32276,9964772.71086697
32277,11874406.4934594
32278,6473277.14599232
32279,4608276.56763741
32280,5804152.16340063
32281,5334734.74121067
32282,9909844.40852023
32283,7351620.65662703
32284,4746042.15027517
32285,9407288.18401228
32286,10904738.8288587
32287,5263580.11852239
32288,5667271.8556264
32289,5044283.43405632
32290,8042060.99601774
32291,5611656.20617996
32292,7760772.40033701
32293,4676785.8984735
32294,11033575.0755918
32295,6116571.9824933
32296,8250913.95470169
32297,9580871.64259514
32298,8783060.62645875
32299,2871438.80118462
32300,6717618.49317553
32301,13690500.5057178
32302,7436789.71918913
32303,7079815.05136473
32304,5046742.25203687
32305,5891305.24354977
32306,7513918.27087741
32307,13302839.7309674
32308,4734428.62756263
32309,7113797.32906041
32310,5244479.60164954
32311,7295599.54019426
32312,4524047.30325821
32313,5617690.80697167
32314,6181558.51460091
32315,11245807.7060983
32316,6626596.92220209
32317,11651555.3040323
32318,9753248.19480934
32319,4906860.5301095
32320,9057519.01260018
32321,7057299.78765483
32322,4295943.15284573
32323,7576202.43549272
32324,4896641.69405354
32325,4732496.55741277
32326,5670677.86022984
32327,5900813.6015646
32328,8661814.08424124
32329,5895503.67427069
32330,5818017.94939504
32331,6170208.90666784
32332,6800265.90246643
32333,8677870.93780821
32334,4691702.0139411
32335,7615776.87079817
32336,9005289.80863566
32337,6237710.24940439
32338,5194672.34790485
32339,7459989.2045692
32340,6861782.6027493
32341,6036733.36957418
32342,5723214.91123589
32343,6967208.27278245
32344,4881572.12898635
32345,5555118.66209873
32346,6267519.02470407
32347,5304842.66047778
32348,6179707.70064437
32349,6171833.20674511
32350,13939022.9358275
32351,7135056.94123252
32352,9116117.39604686
32353,6070222.73268383
32354,7356221.34620565
32355,5671207.86711369
32356,5721386.74513621
32357,7235001.20737576
32358,6854548.85746019
32359,15845494.8358153
32360,4926107.72408582
32361,7934932.30866441
32362,9014586.94450415
32363,6388654.57180856
32364,5183597.05980299
32365,7611688.91524817
32366,7202665.15595363
32367,4922073.8775927
32368,4493728.03768231
32369,6857412.66510768
32370,3857654.83023441
32371,6572357.66459109
32372,10501937.2023601
32373,8441795.27921245
32374,18606636.5148754
32375,6171533.03213685
32376,6331089.69922715
32377,6419545.87695504
32378,5969784.10526334
32379,5820398.74084386
32380,9084838.69598682
32381,4705799.47745672
32382,10906943.7606506
32383,12719784.8622511
32384,4827084.08643422
32385,8612055.5688682
32386,10047583.2324721
32387,4440057.42433811
32388,4895142.91691312
32389,9524752.52546641
32390,4903127.67154555
32391,7341860.7444378
32392,7285823.67236152
32393,7152791.11338279
32394,4970286.42227469
32395,5019799.34361618
32396,5208169.75912318
32397,7173989.37350625
32398,5690804.14049602
32399,9748245.3126373
32400,5420155.57587098
32401,7294458.57861656
32402,3666540.64681635
32403,10557831.2946113
32404,5071662.46049235
32405,15494562.1502834
32406,8123049.60197056
32407,6832241.74015246
32408,4229655.33008853
32409,17997677.3397384
32410,5508351.8565918
32411,6703270.64120293
32412,10278108.3528695
32413,9666150.23735934
32414,12753455.1855437
32415,5363429.39003864
32416,9521374.05802164
32417,8726361.78652032
32418,6363638.32410491
32419,6527346.09261899
32420,7357638.60165698
32421,2219364.56970537
32422,4607876.65855831
32423,6042758.27826362
32424,5590695.40587838
32425,4181235.5740246
32426,8692788.57548758
32427,11788270.5842833
32428,6466699.64650502
32429,9245204.31801479
32430,4088917.72412172
32431,6766471.26154231
32432,8604806.45672172
32433,3402699.94733476
32434,10366013.7186943
32435,6235688.00397393
32436,7828379.54864073
32437,8801633.47543782
32438,5655275.25513695
32439,4600886.05863343
32440,5888238.4025304
32441,3584995.26477771
32442,8758051.52088945
32443,6020060.9076271
32444,4846707.01286098
32445,7950597.01400154
32446,8270380.40463559
32447,7461369.52605924
32448,5816275.98272053
32449,12596701.32811
32450,6756044.78442136
32451,9418221.80781633
32452,6438190.37894202
32453,6896737.26831989
32454,5877662.76399962
32455,7840640.39561921
32456,5859797.60641726
32457,5584934.80419137
32458,7306754.17720154
32459,9815935.75466289
32460,6028402.87307268
32461,12336153.4054007
32462,8325720.27312474
32463,4824180.1725426
32464,9481866.18410364
32465,4913313.18599198
32466,9160581.28942774
32467,5797795.61939878
32468,7698696.0696067
32469,7801162.14338551
32470,11847688.5590677
32471,18198161.8978808
32472,6535998.29593112
32473,5992103.33585063
32474,4265846.49411859
32475,14707807.2450971
32476,5936288.36720569
32477,3915277.54761199
32478,7423022.1858124
32479,4007762.58661386
32480,8952320.13105339
32481,5564694.6878506
32482,5120676.05691694
32483,10125943.1873201
32484,12642361.7802628
32485,14663913.949824
32486,6635614.82547734
32487,6527682.24929162
32488,12571211.2195146
32489,10526182.452886
32490,5349315.34294192
32491,7020439.9400233
32492,10501937.2023601
32493,5354133.33265146
32494,5618815.98380109
32495,6040943.26123752
32496,4791223.44602214
32497,6877394.4657086
32498,13119850.11414
32499,12606026.9839659
32500,5236163.66171845
32501,8459694.88785731
32502,7124409.0136303
32503,5723596.98987052
32504,3864109.41868659
32505,7626628.21105801
32506,6124919.17549736
32507,3726920.16265664
32508,5811945.51829332
32509,4404924.85807993
32510,14772442.5125376
32511,5623769.43977719
32512,5518599.81502236
32513,5234625.8600877
32514,5587001.75599643
32515,6377076.76621714
32516,7150417.64817886
32517,9397568.11385072
32518,4568195.55850772
32519,4460667.20907724
32520,2224679.23529253
32521,6434022.71072319
32522,6381304.91769863
32523,6918621.51425587
32524,5953126.22333939
32525,5346790.69361761
32526,7604222.99281866
32527,6859492.61757773
32528,4805280.81819049
32529,6478915.91387494
32530,5679288.48844295
32531,6534720.61182546
32532,12351315.6152341
32533,5996590.91048224
32534,4986395.41140403
32535,5580414.68219064
32536,12180346.1327826
32537,7269839.28833529
32538,8196899.89156941
32539,5153907.92264562
32540,7440521.19236198
32541,10309050.6415506
32542,5952899.1338894
32543,6569049.05193177
32544,5046742.25203687
32545,5177737.42551728
32546,9799959.82842383
32547,5896622.63633294
32548,4501826.45213413
32549,3284553.77733275
32550,6978512.99669624
32551,5637919.36293457
32552,6256286.04074632
32553,6038397.39456938
32554,9906858.41671927
32555,8726544.87481842
32556,8386803.56136556
32557,3891468.20816923
32558,7103011.77697345
32559,7427313.38850995
32560,5051032.41243855
32561,5774724.02092906
32562,9275725.84607565
32563,6234231.20414154
32564,5421644.47079601
32565,7465056.37827463
32566,4552039.5310252
32567,4939284.14228937
32568,10563169.0722336
32569,7123335.58454254
32570,5554705.4510218
32571,6064586.84857513
32572,7266456.74223902
32573,7438385.6525768
32574,7513287.70413688
32575,5904557.0462685
32576,7103845.02302829
32577,5016521.14505916
32578,6297308.09738261
32579,8290707.12537131
32580,5471420.32516819
32581,5166131.62947624
32582,7443367.16631193
32583,7251206.34340309
32584,4846092.3017799
32585,4591580.29365056
32586,6013691.57139188
32587,5438210.10563915
32588,7125502.9906764
32589,2962260.36299646
32590,8834203.13432895
32591,7878447.35277057
32592,3853117.67954294
32593,3847250.10840857
32594,4795072.31452603
32595,7345824.80185918
32596,10553220.8216311
32597,6720239.23051709
32598,10343814.2405844
32599,5998552.77826033
32600,7511188.58489801
32601,5436944.79998987
32602,6767787.80380945
32603,5943136.81017328
32604,4135140.39942103
32605,4934486.50552469
32606,6012338.23911301
32607,7187843.39206039
32608,7603345.557118
32609,7631997.81088451
32610,7054964.73686246
32611,6686128.09677208
32612,4332102.41364267
32613,5922050.3493721
32614,8081694.6531278
32615,4981566.26678089
32616,7692927.38091001
32617,5761120.74571077
32618,5157123.43377524
32619,4067739.99719296
32620,6388331.66704223
32621,5482639.97810674
32622,17185004.8002832
32623,9190735.79833353
32624,13746993.7601193
32625,7568186.67289634
32626,7091376.87780024
32627,6834379.23533612
32628,8321830.56901926
32629,11209808.539673
32630,5739771.34934673
32631,6003903.98704347
32632,5835021.14250422
32633,6211057.48855616
32634,6224185.58912953
32635,8899475.30398889
32636,5326174.09801715
32637,8295539.48736302
32638,6008486.35084169
32639,6968510.70641815
32640,5897826.17926439
32641,6262112.01691504
32642,6410467.02194976
32643,10924724.2954956
32644,6765393.69454817
32645,5693621.54135503
32646,8289790.00639409
32647,12720003.2137208
32648,5871612.07341418
32649,6335251.10950224
32650,8042107.01319726
32651,2281148.69153386
32652,8717287.08836413
32653,10604309.8878508
32654,5510726.8033678
32655,13451077.6084872
32656,4978859.0507893
32657,5466919.08343522
32658,7451065.97224125
32659,4245120.56054671
32660,7398942.67385308
32661,6802912.39518198
32662,10807378.5032051
32663,8507039.6126519
32664,9821216.89544603
32665,12594731.3253278
32666,7333813.15151717
32667,6231419.65128289
32668,6109552.81790705
32669,9647252.65902466
32670,5844672.75974097
32671,6082270.037004
32672,4351190.16863001
32673,9289358.72923672
32674,5973337.73850431
32675,5232724.20436952
32676,6689884.84525464
32677,4248652.28892973
32678,9212990.66237144
32679,3881546.01220061
32680,17267112.0409433
32681,8583382.20748852
32682,5768119.15266172
32683,10154955.2282903
32684,6967341.16302059
32685,5461036.02756401
32686,5982054.22358937
32687,5496136.03154115
32688,6323480.6113973
32689,6205563.07280334
32690,6216396.6997038
32691,7200398.7433581
32692,12589831.6793354
32693,7184882.70134816
32694,7066472.5027842
32695,8758210.21659248
32696,3639312.14992929
32697,6567476.79180326
32698,5968389.42667446
32699,5796546.15265419
32700,9052234.14538881
32701,10735533.1721805
32702,10995549.5251826
32703,7810996.27137444
32704,10476548.7820116
32705,8692199.99901323
32706,4988559.58708758
32707,7946306.60092724
32708,5444136.06636304
32709,5496518.67616555
32710,10702392.1766307
32711,5908370.48135208
32712,8293546.09344105
32713,4971016.44134162
32714,7144998.46213355
32715,3790144.1954678
32716,4344398.39843288
32717,7937096.86368338
32718,7572005.73926547
32719,6180998.49648813
32720,4515262.95544553
32721,14989713.6242138
32722,6486093.44638164
32723,4431816.52935897
32724,6986037.45975311
32725,14636864.7443732
32726,5302050.775986
32727,4209406.30345222
32728,9714760.63275536
32729,5509644.2891534
32730,9200013.81612021
32731,5249458.48234111
32732,4855904.62473357
32733,6047872.06603384
32734,4987227.6755347
32735,5632453.86939248
32736,3810141.93197216
32737,4403156.6490485
32738,6575216.44383597
32739,21208266.8619869
32740,5965390.54868725
32741,6087846.8781003
32742,10498512.4842599
32743,5987767.58758256
32744,13957060.2961634
32745,6235872.35800892
32746,10428601.0871527
32747,5778911.01536875
32748,3822654.87275205
32749,3915277.54761199
32750,8381302.54953311
32751,6112799.05420594
32752,25393673.8964238
32753,5965009.39513712
32754,7731290.15251223
32755,7344150.67208648
32756,7296253.58643459
32757,10034770.5282132
32758,7039553.96878315
32759,5279798.74255615
32760,4622110.13333344
32761,5840371.28081344
32762,7560114.50185391
32763,6076246.29646689
32764,5804661.43074701
32765,4559934.26439572
32766,6411616.46274598
32767,5761917.46470293
32768,5655588.07470795
32769,5637392.46705171
32770,6046511.04171449
32771,11195150.7549675
32772,12722502.3919158
32773,6319477.59907429
32774,5086697.86738719
32775,5654746.73724676
32776,4582240.91063271
32777,5591063.30552934
32778,5414374.47835488
32779,3844019.05529625
32780,6415298.50572757
32781,7632703.85234182
32782,6061366.21563486
32783,8936624.72425043
32784,10477028.3713781
32785,6369126.92048523
32786,4964175.53623013
32787,8560313.07157431
32788,4482120.63228325
32789,4194447.17822937
32790,4585886.91238618
32791,6005707.87552569
32792,4848033.76035403
32793,15136352.7218791
32794,2106412.47420218
32795,4997101.77940825
32796,5121218.14946809
32797,5787807.42172652
32798,5557126.88170955
32799,11853113.2424602
32800,3943239.2881449
32801,5559029.79619852
32802,8327594.33027549
32803,4497072.01335811
32804,9517597.40623042
32805,9382022.57139359
32806,4872679.05546511
32807,5811324.76858377
32808,5300963.75485155
32809,8349072.82037542
32810,5847538.45448879
32811,8037039.03695653
32812,5172264.21567453
32813,6475382.61742329
32814,4257827.42462528
32815,4636582.12920004
32816,4704480.24889846
32817,5932598.35560999
32818,8073167.16795317
32819,3484745.00072983
32820,5474729.50831324
32821,9958483.61185481
32822,6445064.63661732
32823,8507007.16092924
32824,6524078.80489828
32825,6268230.34863854
32826,8968658.91158032
32827,8640544.54191632
32828,6259693.81732348
32829,5926321.55636365
32830,5380976.79017919
32831,5931529.13389051
32832,4127800.03605781
32833,12463345.4699366
32834,10895383.2311483
32835,5442557.94729253
32836,5176814.12500839
32837,5453739.21959739
32838,4720249.8994749
32839,17268627.0900108
32840,6173452.04695092
32841,6129816.04002603
32842,6835356.97120242
32843,4295107.46009312
32844,5903475.98837651
32845,7408382.80702403
32846,10454032.8277988
32847,3589904.77196451
32848,8687799.37353087
32849,4299730.3860477
32850,6950544.0232017
32851,7598814.95976895
32852,3982194.372415
32853,4153285.05926238
32854,7327528.17701604
32855,10294608.4948154
32856,4481872.71905128
32857,7497304.76880801
32858,3657293.10216684
32859,6003234.10932844
32860,7094684.68999455
32861,5431549.81476863
32862,6942998.1966186
32863,6966271.46852479
32864,7035795.44455404
32865,6698605.56652237
32866,3665799.42418978
32867,4437767.2211918
32868,10134986.0370357
32869,5954471.90606465
32870,4727746.47864604
32871,4982915.67465503
32872,8234045.02297422
32873,4675818.15006743
32874,4648106.34723436
32875,7069647.33859741
32876,7479058.78803709
32877,8964964.69859337
32878,9968726.80504892
32879,4069544.27177728
32880,7170651.42491727
32881,7504622.77566049
32882,7438016.78421124
32883,4671102.68665691
32884,6997145.84952393
32885,5244824.71832959
32886,5700200.9022538
32887,4925140.05104774
32888,8120160.58005894
32889,4261556.6707343
32890,4523339.78572606
32891,6415555.47134139
32892,4773427.29584738
32893,9901682.31066327
32894,5238900.86737988
32895,6496388.29670216
32896,5939181.98972532
32897,3646030.7153815
32898,9777872.18974336
32899,9339796.70294474
32900,5966756.07472309
32901,6567151.11166427
32902,7692545.88986219
32903,6890590.2879003
32904,10580409.3650378
32905,5737308.63476353
32906,7173920.95732883
32907,4963157.78592553
32908,7820559.3769389
32909,3305463.00940543
32910,7619256.62900239
32911,8692456.97820609
32912,5997872.05755342
32913,6577135.53233701
32914,4410498.72815211
32915,7286296.17234487
32916,9860558.77534264
32917,5785969.65870248
32918,9082291.84343078
32919,11947582.29664
32920,4938879.05853445
32921,4461335.14095836
32922,4293575.77891534
32923,5563055.09507142
32924,3281610.644921
32925,5024128.8878585
32926,3148510.91335374
32927,7672390.4975688
32928,8989518.68035772
32929,10960685.9533693
32930,5886357.52299878
32931,5746727.38026072
32932,5581292.86463589
32933,5296819.95228646
32934,4083064.87284251
32935,10390143.3444914
32936,4215452.31874331
32937,4459289.1179923
32938,7446129.01415404
32939,5288168.85298579
32940,7522177.84542791
32941,7455401.82692467
32942,7150819.99056438
32943,5159715.98563299
32944,5652336.67488471
32945,5245109.83184698
32946,8022198.53067817
32947,7935749.62370079
32948,12211470.4724402
32949,5217913.98467668
32950,5074807.29998568
32951,8002972.78227697
32952,6575222.71445496
32953,5786035.87426072
32954,7891351.02947902
32955,10948964.0432766
32956,6036934.87068538
32957,5114907.0614751
32958,11549685.8761823
32959,13139558.8930765
32960,5713622.18964926
32961,9232058.83549475
32962,5286570.40282454
32963,9427729.471962
32964,4441781.14730491
32965,8347249.65339024
32966,6080135.82544116
32967,6594633.80301678
32968,6060418.2762482
32969,6484732.75235791
32970,5612598.18326121
32971,4829390.9744974
32972,5275596.01627409
32973,5412918.55280423
32974,7069836.12109522
32975,5583630.03521744
32976,5375201.59698761
32977,5263670.47465617
32978,6268439.57692402
32979,5709493.38890068
32980,4560382.20178951
32981,5459067.73917331
32982,6122314.56359642
32983,5357208.08763436
32984,4725033.00137083
32985,4474535.5735127
32986,5864711.8162299
32987,8729832.79571702
32988,6313995.65891772
32989,4063591.26317958
32990,6470468.85872953
32991,3846017.5136463
32992,6464467.53209645
32993,4936157.38071931
32994,3790863.5619883
32995,7655090.77989838
32996,5898169.29022889
32997,7929833.55894355
32998,15515855.3121562
32999,4029711.64512497
33000,6153467.08871201
33001,4663620.31562792
33002,6085890.62973164
33003,4535559.98605837
33004,6341628.38155732
33005,6247271.25384594
33006,13041484.3000264
33007,5496099.34099054
33008,4012279.03106386
33009,6894225.21941926
33010,5718511.97613844
33011,4979614.0735734
33012,5936718.64058797
33013,4040471.10518911
33014,5434767.50433044
33015,5029694.76500546
33016,4783033.18809147
33017,5069882.86160003
33018,6094846.91759112
33019,6388191.54363686
33020,5842031.32097643
